曲名,アーティスト,YT投稿日,YT再生数,漢字ポジティブ合計スコア,ポジティブな漢字割合,ネガティブな漢字割合,標準偏差,ポジ最大,ネガ最大,最もポジティブな漢字,最もネガティブな漢字,漢字頻度順
POP STAR,平井堅,2020-05-13,32504025,1.6105210781097400,55.55555555555560,44.44444444444440,0.0718561,0.13944751,-0.13472995,夢,暗,君(15) 僕(8) 魔(7) 法(7) 羽(5) 根(5) 広(5) 抱(5) 夢(4) 中(4) 手(3) 出(2) 会(2) 恋(2) 微(2) 笑(2) 神(2) 様(2) 下(2) 使(2) 命(2) 瞳(2) 誰(2) 喜(1) 淋(1) 両(1) 方(1) 入(1) 走(1) 空(1) 飛(1) 孤(1) 独(1) 謳(1) 夜(1) 頬(1) 与(1) 初(1) 瞬(1) 間(1) 隠(1) 暗(1) 闇(1) 拾(1) 上(1) 大(1) 切(1) 光(1) 続(1) 道(1) 歩(1) 行(1) 傷(1) 右(1) 離(1) 今(1) 落(1)
ハルジオン,YOASOBI,2020-05-11,116045968,-1.887041136622430,36.904761904761900,63.095238095238100,0.053928852,0.13773179,-0.12137893,生,出,日(8) 見(6) 過(5) 人(5) 私(5) 間(4) 出(4) 二(4) 知(4) 未(4) 来(4) 時(3) 一(3) 言(3) 戻(3) 今(3) 手(3) 景(3) 色(3) 中(2) 映(2) 込(2) 度(2) 葉(2) 欠(2) 片(2) 境(2) 界(2) 線(2) 鮮(2) 美(2) 目(2) 想(2) 閉(2) 思(1) 物(1) 憂(1) 眺(1) 画(1) 面(1) 笑(1) 呑(1) 会(1) 頷(1) 信(1) 置(1) 去(1) 指(1) 隙(1) 抜(1) 気(1) 配(1) 探(1) 伸(1) 自(1) 分(1) 引(1) 現(1) 実(1) 向(1) 咲(1) 烈(1) 花(1) 達(1) 本(1) 当(1) 内(1) 擦(1) 減(1) 心(1) 扉(1) 鍵(1) 無(1) 残(1) 青(1) 空(1) 奥(1) 染(1) 取(1) 帰(1) 好(1) 誰(1) 隠(1) 生(1) 蘇(1) 蕾(1) 描(1) 忘(1) 失(1) 繋(1) 続(1) 歩(1) 振(1) 確(1) 動(1)
明日晴れるかな,Keisuke Kuwata,2020-05-04,47109613,0.375823900103569,46.774193548387100,53.2258064516129,0.065302946,0.13944751,-0.1242975,夢,負,無(5) 日(4) 愛(4) 失(3) 見(3) 明(2) 上(2) 空(2) 想(2) 泣(2) 命(2) 情(2) 嘆(2) 中(2) 遠(2) 生(2) 誰(2) 君(2) 熱(1) 涙(1) 恋(1) 叫(1) 輝(1) 消(1) 道(1) 彷(1) 徨(1) 以(1) 元(1) 戻(1) 耳(1) 澄(1) 心(1) 声(1) 僕(1) 何(1) 語(1) 掛(1) 今(1) 汚(1) 街(1) 片(1) 隅(1) 頃(1) 神(1) 賜(1) 孤(1) 独(1) 時(1) 運(1) 季(1) 節(1) 巡(1) 魔(1) 法(1) 世(1) 哀(1) 楽(1) 幸(1) 抱(1) 在(1) 己(1) 出(1) 美(1) 過(1) 去(1) 人(1) 夢(1) 叶(1) 奇(1) 跡(1) 開(1) 微(1) 笑(1) 一(1) 度(1) 気(1) 付(1) 鍵(1) 手(1) 憎(1) 身(1) 守(1) 少(1) 勝(1) 負(1) 乗(1) 越(1) 残(1) 後(1) 悔(1) 永(1) 胸(1) 囁(1) 晴(1) 遥(1) 下(1)
白い恋人達,Keisuke Kuwata,2020-05-03,54556133,1.7666407078504600,57.407407407407400,42.592592592592600,0.065369494,0.17621064,-0.1242975,歌,負,涙(4) 今(4) 恋(4) 泣(3) 度(3) 夜(2) 雪(2) 降(2) 胸(2) 心(2) 見(2) 冬(2) 街(2) 待(2) 宵(2) 奏(2) 愛(2) 忘(2) 歌(2) 一(2) 濡(2) 夢(2) 来(2) 向(1) 積(1) 悲(1) 上(1) 灯(1) 消(1) 通(1) 過(1) 季(1) 節(1) 外(1) 息(1) 凍(1) 枯(1) 路(1) 樹(1) 風(1) 赤(1) 停(1) 車(1) 場(1) 二(1) 帰(1) 誰(1) 聖(1) 鐘(1) 音(1) 響(1) 頃(1) 最(1) 果(1) 並(1) 天(1) 使(1) 空(1) 春(1) 前(1) 微(1) 笑(1) 折(1) 負(1) 白(1) 人(1) 希(1) 望(1) 抱(1) 辛(1) 毎(1) 日(1) 出(1) 発(1) 永(1) 遠(1) 逢(1)
祭りのあと,Keisuke Kuwata,2020-05-03,13197636,0.5494898408651350,49.62406015037590,50.37593984962410,0.06354242,0.17621064,-0.12137893,歌,出,中(5) 涙(4) 男(3) 前(3) 好(3) 愛(3) 性(3) 誰(3) 果(3) 情(2) 嗚(2) 呼(2) 夜(2) 生(2) 人(2) 眠(2) 街(2) 女(2) 死(2) 秋(2) 風(2) 終(2) 夏(2) 逢(2) 夢(2) 彷(2) 徨(2) 枯(2) 無(2) 御(1) 免(1) 愚(1) 俺(1) 汽(1) 車(1) 揺(1) 飾(1) 惚(1) 泣(1) 言(1) 葉(1) 出(1) 来(1) 恋(1) 純(1) 捨(1) 今(1) 日(1) 汚(1) 背(1) 丸(1) 隠(1) 娘(1) 聞(1) 大(1) 事(1) 心(1) 理(1) 知(1) 駄(1) 目(1) 世(1) 振(1) 向(1) 若(1) 野(1) 暮(1) 照(1) 語(1) 悪(1) 粋(1) 優(1) 馬(1) 鹿(1) 底(1) 海(1) 沈(1) 酔(1) 潰(1) 更(1) 独(1) 月(1) 明(1) 悲(1) 歌(1) 胸(1) 残(1) 祭(1) 花(1) 火(1) 燃(1) 尽(1)
Into the Unknown,Takako Matsu,2020-05-01,50182655,0.0345297381281852,38.70967741935480,61.29032258064520,0.06435889,0.13706866,-0.12137893,愛,出,未(5) 知(5) 旅(5) 踏(3) 出(3) 聞(2) 無(2) 呼(2) 声(2) 険(2) 見(2) 駄(1) 目(1) 覚(1) 起(1) 謎(1) 視(1) 消(1) 空(1) 耳(1) 気(1) 愛(1) 人(1) 危(1) 二(1) 度(1) 冒(1) 求(1) 続(1) 私(1) 似(1) 誰(1) 本(1) 当(1) 来(1) 違(1) 感(1) 心(1) 望(1) 姿(1)
パラボラ,OFFICIAL HIGE DANDISM,2020-04-27,38860221,-1.1683093346655400,46.808510638297900,53.191489361702100,0.06322443,0.17621064,-0.15132867,歌,借,僕(6) 不(4) 想(3) 像(3) 出(3) 違(3) 未(3) 来(3) 過(2) 知(2) 誰(2) 書(2) 感(2) 互(2) 歩(2) 両(2) 足(2) 踏(2) 靴(2) 底(2) 擦(2) 減(2) 向(2) 側(2) 遠(2) 確(2) 理(2) 追(2) 越(2) 軌(2) 跡(2) 描(2) 思(2) 歌(2) 幕(1) 開(1) 日(1) 少(1) 忙(1) 片(1) 部(1) 屋(1) 他(1) 暮(1) 借(1) 上(1) 一(1) 文(1) 字(1) 目(1) 期(1) 待(1) 安(1) 混(1) 浸(1) 心(1) 去(1) 振(1) 返(1) 熟(1) 痒(1) 定(1) 規(1) 将(1) 雛(1) 形(1) 強(1) 何(1) 故(1) 可(1) 議(1) 救(1) 暗(1) 鳴(1) 響(1) 鼻(1) 声(1) 君(1) 継(1) 胸(1) 密(1) 呼(1) 吸(1) 夢(1) 必(1) 叶(1) 固(1) 誓(1) 今(1) 遥(1) 先(1) 迷(1) 眩(1) 光(1) 放(1)
花に亡霊,ヨルシカ,2020-04-22,138711640,0.1426186375319960,40.88050314465410,59.11949685534590,0.06258361,0.117716074,-0.15740958,君,価,夏(12) 忘(9) 教(6) 全(5) 言(4) 葉(4) 木(3) 陰(3) 座(3) 風(3) 待(3) 笑(3) 色(3) 褪(3) 僕(3) 亡(3) 霊(3) 浅(3) 呼(3) 吸(3) 心(3) 匂(3) 氷(2) 菓(2) 口(2) 放(2) 込(2) 部(2) 残(2) 出(2) 汗(2) 拭(2) 顔(2) 雲(2) 君(2) 見(2) 今(2) 時(2) 間(2) 世(1) 中(1) 嘘(1) 本(1) 当(1) 価(1) 値(1) 二(1) 人(1) 探(1) 行(1) 形(1) 来(1) 描(1) 眼(1) 映(1) 揺(1) 想(1) 頃(1) 遠(1) 丘(1) 掴(1) 馬(1) 鹿(1) 空(1) 切(1) 手(1) 紙(1) 一(1) 書(1) 握(1) 歴(1) 史(1) 失(1) 響(1) 咲(1) 花(1)
グッバイ宣言,Chinozo,2020-04-13,138229147,0.0116950497031211,48.36065573770490,51.63934426229510,0.05820481,0.117716074,-0.1322714,君,石,俺(8) 私(8) 籠(5) 君(5) 時(4) 引(4) 絶(4) 対(4) 折(4) 中(4) 聴(4) 殺(4) 音(4) 家(3) 放(3) 染(2) 包(2) 今(2) 狂(2) 咲(2) 変(2) 奴(1) 篭(1) 堕(1) 落(1) 夜(1) 絡(1) 言(1) 葉(1) 腐(1) 正(1) 論(1) 常(1) 識(1) 意(1) 味(1) 持(1) 都(1) 会(1) 流(1) 石(1) 計(1) 画(1) 陀(1) 仏(1) 世(1) 界(1) 廻(1) 視(1) 線(1) 尽(1) 感(1) 情(1) 気(1) 付(1) 相(1) 街(1) 止(1) 拐(1) 恥(1) 捨(1) 場(1) 所(1)
おちゃめ機能,gojimajiP,2020-04-06,47464518,-0.3963212668895720,45.40816326530610,54.59183673469390,0.06252416,0.13944751,-0.14825322,夢,側,君(8) 僕(8) 事(6) 主(4) 覚(4) 分(4) 想(4) 忘(3) 大(3) 焼(3) 食(3) 上(3) 書(3) 思(3) 通(3) 見(3) 違(3) 麗(3) 出(2) 夢(2) 逃(2) 朝(2) 待(2) 発(2) 星(2) 様(2) 願(2) 叶(2) 地(2) 球(2) 裏(2) 側(2) 運(2) 一(2) 番(2) 綺(2) 花(2) 探(2) 行(2) 熱(2) 頬(2) 伝(2) 涙(2) 雫(2) 胸(2) 包(2) 届(2) 空(2) 任(1) 左(1) 右(1) 来(1) 誕(1) 生(1) 日(1) 先(1) 加(1) 減(1) 小(1) 指(1) 糸(1) 張(1) 乾(1) 心(1) 臓(1) 音(1) 淡(1) 言(1) 癪(1) 障(1) 気(1) 決(1) 信(1) 幸(1) 礼(1) 儀(1) 正(1) 些(1) 細(1) 挨(1) 拶(1) 年(1) 後(1) 続(1) 約(1) 束(1) 圧(1) 縮(1) 間(1) 勘(1) 咥(1) 方(1) 少(1) 世(1) 界(1) 爆(1) 調(1) 子(1) 乗(1) 凹(1) 華(1) 暴(1) 走(1) 誰(1) 止(1) 新(1) 知(1) 識(1) 掘(1) 力(1) 尽(1) 吹(1) 切(1)
Show Yourself,Takako Matsu,2020-03-27,572644797,0.0148871801793575,45.07042253521130,54.929577464788700,0.054163363,0.13944751,-0.12137893,夢,出,見(6) 教(4) 隠(3) 不(2) 思(2) 議(2) 夢(2) 来(2) 私(2) 秘(2) 密(2) 力(2) 待(2) 今(2) 日(2) 懐(1) 震(1) 感(1) 我(1) 家(1) 時(1) 必(1) 生(1) 違(1) 悩(1) 姿(1) 遥(1) 理(1) 由(1) 扉(1) 開(1) 以(1) 上(1) 出(1) 会(1) 北(1) 風(1) 海(1) 巡(1) 合(1) 川(1) 良(1) 子(1) 大(1) 受(1) 入(1) 新(1) 自(1) 分(1)
三日月ステップ,r-906,2020-03-26,14731676,0.645830325782299,47.91666666666670,52.083333333333300,0.061217867,0.13706866,-0.115278006,愛,意,僕(7) 一(4) 誰(3) 様(3) 方(3) 的(3) 愛(3) 手(3) 取(3) 君(3) 気(2) 見(2) 語(2) 三(2) 日(2) 月(2) 軽(2) 少(2) 呼(2) 付(1) 人(1) 朱(1) 空(1) 冷(1) 隙(1) 間(1) 恋(1) 惚(1) 前(1) 頬(1) 膨(1) 知(1) 鮮(1) 夜(1) 来(1) 肌(1) 目(1) 疑(1) 中(1) 売(1) 虫(1) 唾(1) 走(1) 片(1) 想(1) 分(1) 何(1) 故(1) 悔(1) 奪(1) 答(1) 声(1) 同(1) 嗚(1) 粗(1) 末(1) 思(1) 泣(1) 意(1) 味(1) 無(1) 嫌(1)
life hack,Vaundy,2020-03-22,37040841,0.3374658823013310,44.44444444444440,55.55555555555560,0.06459809,0.13944751,-0.13472995,夢,暗,愛(9) 気(7) 自(7) 不(5) 安(4) 持(4) 答(4) 地(4) 止(4) 度(3) 足(3) 作(3) 海(3) 夢(3) 中(3) 泳(3) 沖(3) 好(3) 分(3) 何(2) 君(2) 前(2) 守(2) 問(2) 回(2) 未(2) 来(2) 図(2) 無(2) 態(1) 彩(1) 初(1) 感(1) 踊(1) 香(1) 阿(1) 騒(1) 暗(1) 方(1) 夜(1) 明(1) 身(1) 丈(1) 以(1) 上(1) 挙(1) 勝(1) 眠(1) 世(1) 探(1) 走(1) 出(1) 午(1) 二(1) 時(1) 星(1) 見(1)
花火,aiko,2020-02-25,34147682,-1.3978306427598,40.78212290502790,59.217877094972100,0.057437204,0.13944751,-0.12137893,夢,出,火(13) 花(11) 夏(9) 星(9) 座(9) 上(8) 見(8) 下(8) 目(4) 好(4) 度(3) 涙(3) 残(3) 中(2) 事(2) 夢(2) 出(2) 三(2) 角(2) 羽(2) 天(2) 使(2) 恋(2) 聞(2) 疲(2) 仕(2) 方(2) 落(2) 消(2) 思(2) 指(2) 最(2) 後(2) 手(2) 眠(1) 瞬(1) 間(1) 考(1) 覚(1) 悲(1) 今(1) 日(1) 胸(1) 何(1) 誓(1) 言(1) 葉(1) 飛(1) 忘(1) 影(1) 形(1) 全(1) 来(1) 知(1) 右(1) 腕(1) 止(1) 先(1) 砂(1) 山(1) 跡(1) 少(1) 冷(1) 風(1) 足(1) 通(1) 頃(1) 笑(1) 声(1) 耳(1) 息(1) 丸(1) 一(1) 二(1) 転(1) 赤(1) 緑(1) 菊(1) 枯(1)
あなたがいることで,Uru,2020-02-09,129387984,0.4435884058475490,49.122807017543900,50.877192982456100,0.059299715,0.13773179,-0.10693605,生,届,僕(10) 日(8) 見(5) 明(4) 信(3) 過(3) 笑(3) 夜(3) 一(3) 中(3) 続(2) 人(2) 気(2) 星(2) 孤(2) 独(2) 強(2) 緒(2) 言(1) 葉(1) 今(1) 伝(1) 不(1) 器(1) 用(1) 届(1) 怖(1) 去(1) 悔(1) 責(1) 愛(1) 世(1) 界(1) 終(1) 会(1) 想(1) 顔(1) 生(1) 力(1) 勇(1) 目(1) 合(1) 楽(1) 共(1) 毎(1) 向(1) 風(1) 冷(1) 忘(1) 通(1) 何(1) 幸(1) 確(1) 静(1) 泣(1) 次(1) 手(1) 握(1) 傷(1) 逃(1) 心(1) 動(1) 弱(1) 初(1) 涙(1) 話(1) 描(1) 未(1) 来(1) 歩(1) 光(1)
Shout Baby,Ryokuoushoku Shakai,2020-02-08,31198512,-0.7951537072658540,39.823008849557500,60.17699115044250,0.05117133,0.12163043,-0.13587108,憧,脆,分(6) 消(5) 元(2) 私(2) 頃(2) 内(2) 緒(2) 誰(2) 聞(2) 付(2) 毎(2) 日(2) 不(2) 安(2) 胸(2) 変(2) 何(2) 初(2) 時(2) 自(2) 違(1) 髪(1) 踊(1) 悔(1) 緩(1) 口(1) 沈(1) 風(1) 我(1) 慢(1) 強(1) 子(1) 供(1) 泣(1) 虫(1) 馬(1) 鹿(1) 残(1) 酷(1) 言(1) 葉(1) 叫(1) 声(1) 霞(1) 未(1) 来(1) 遠(1) 届(1) 辿(1) 着(1) 縋(1) 焦(1) 憧(1) 後(1) 回(1) 僅(1) 繋(1) 守(1) 忘(1) 程(1) 想(1) 夜(1) 明(1) 真(1) 面(1) 目(1) 姿(1) 身(1) 戸(1) 惑(1) 退(1) 屈(1) 間(1) 占(1) 知(1) 良(1) 脆(1) 肯(1) 定(1) 悪(1) 情(1) 全(1) 信(1) 幸(1) 嘘(1) 嬉(1)
エイリアンエイリアン,Nayutalien,2020-01-31,10957561,-1.3796965330839200,42.51968503937010,57.48031496062990,0.051461477,0.13773179,-0.1322714,生,石,灯(4) 感(4) 心(4) 引(3) 気(3) 異(3) 知(2) 度(2) 光(2) 惑(2) 交(2) 力(2) 持(2) 未(2) 体(2) 世(2) 界(2) 果(2) 点(2) 消(2) 信(2) 夜(2) 街(1) 篠(1) 突(1) 雨(1) 振(1) 情(1) 覚(1) 迷(1) 子(1) 恋(1) 制(1) 服(1) 重(1) 眼(1) 赤(1) 色(1) 起(1) 胸(1) 騒(1) 宇(1) 宙(1) 逃(1) 験(1) 繰(1) 返(1) 蛍(1) 超(1) 常(1) 混(1) 沌(1) 静(1) 蝕(1) 並(1) 行(1) 号(1) 特(1) 因(1) 創(1) 造(1) 現(1) 実(1) 盲(1) 症(1) 応(1) 性(1) 本(1) 能(1) 空(1) 想(1) 描(1) 避(1) 浮(1) 遊(1) 機(1) 全(1) 瞳(1) 映(1) 触(1) 傷(1) 二(1) 降(1) 無(1) 数(1) 隕(1) 石(1) 届(1) 高(1) 鳴(1) 抑(1) 確(1) 認(1) 生(1) 命(1) 好(1)
ソンナコトナイヨ,Hinatazaka46,2020-01-23,29133171,1.4555858597159400,55.23809523809520,44.761904761904800,0.060878318,0.13706866,-0.106661454,愛,期,君(10) 絵(4) 僕(4) 子(4) 好(4) 思(3) 一(3) 番(3) 似(3) 合(3) 女(3) 春(2) 言(2) 可(2) 愛(2) 鏡(2) 自(2) 分(2) 見(2) 気(2) 嫌(2) 他(2) 風(1) 吹(1) 窓(1) 膨(1) 拗(1) 時(1) 切(1) 前(1) 髪(1) 奈(1) 良(1) 美(1) 智(1) 誰(1) 落(1) 込(1) 日(1) 差(1) 影(1) 教(1) 室(1) 床(1) 光(1) 地(1) 図(1) 秒(1) 変(1) 行(1) 期(1) 持(1) 供(1) 伸(1) 来(1) 眩(1) 世(1) 界(1) 人(1) 目(1) 離(1)
あの夢をなぞって,YOASOBI,2020-01-18,126242177,0.489355456084013,43.52941176470590,56.47058823529410,0.05653945,0.13944751,-0.12137893,夢,出,今(8) 二(7) 君(7) 未(6) 来(6) 夜(5) 人(5) 夢(5) 空(4) 花(4) 先(4) 言(3) 葉(3) 見(3) 火(3) 抜(3) 日(3) 飾(2) 光(2) 包(2) 音(2) 無(2) 世(2) 界(2) 好(2) 中(2) 夏(2) 最(2) 後(2) 合(2) 通(2) 響(2) 辿(2) 着(2) 本(2) 当(2) 明(2) 待(2) 景(2) 色(2) 重(2) 大(2) 丈(2) 夫(2) 綺(1) 麗(1) 街(1) 声(1) 込(1) 聞(1) 並(1) 影(1) 昇(1) 消(1) 図(1) 朝(1) 姿(1) 思(1) 目(1) 逸(1) 忘(1) 不(1) 安(1) 場(1) 所(1) 変(1) 誰(1) 知(1) 焦(1) 繋(1) 様(1) 開(1) 上(1) 照(1) 横(1) 顔(1) 想(1) 伝(1) 出(1) 会(1) 終(1)
チューリングラブ,NANAOAKARI,2020-01-18,99574451,-2.5842667669057800,38.07829181494660,61.92170818505340,0.05212777,0.13773179,-0.1690867,生,説,証(30) 明(29) 解(11) 出(6) 不(6) 性(6) 全(6) 部(6) 違(5) 間(5) 測(5) 確(5) 感(5) 恋(3) 定(3) 要(3) 愛(3) 気(3) 持(3) 見(3) 生(3) 可(3) 情(3) 正(3) 観(2) 計(2) 算(2) 大(2) 瞭(2) 相(2) 言(2) 葉(2) 高(2) 鳴(2) 宙(2) 舞(2) 予(2) 触(2) 最(2) 度(2) 思(2) 条(2) 件(2) 次(2) 元(2) 求(2) 義(1) 基(1) 準(1) 客(1) 主(1) 普(1) 通(1) 状(1) 態(1) 抵(1) 事(1) 象(1) 勘(1) 検(1) 対(1) 信(1) 教(1) 想(1) 能(1) 今(1) 日(1) 目(1) 視(1) 無(1) 理(1) 難(1) 題(1) 導(1) 着(1) 適(1) 何(1) 空(1) 回(1) 議(1) 過(1) 程(1) 必(1) 立(1) 体(1) 点(1) 距(1) 離(1) 的(1) 座(1) 標(1) 公(1) 式(1) 当(1) 参(1) 考(1) 資(1) 料(1) 載(1) 君(1) 世(1) 界(1) 方(1) 安(1) 近(1) 遠(1) 揺(1) 針(1) 騒(1) 胸(1) 痛(1) 増(1) 曖(1) 昧(1) 除(1) 外(1) 仮(1) 説(1) 実(1) 因(1) 果(1) 済(1) 変(1) 推(1) 超(1)
Easy Breezy,chelmico,2020-01-16,13716830,-3.3892877884209200,29.931972789115600,70.06802721088440,0.05031792,0.117716074,-0.13806435,君,派,自(5) 見(4) 頭(4) 中(4) 完(3) 成(3) 目(3) 一(3) 誰(2) 好(2) 外(2) 無(2) 手(2) 飛(2) 形(2) 由(2) 在(2) 心(2) 網(2) 細(2) 最(2) 強(2) 世(2) 界(2) 張(2) 羅(2) 着(2) 込(2) 戦(2) 闘(2) 覚(2) 悟(2) 決(2) 意(2) 分(2) 始(1) 絡(1) 頼(1) 止(1) 筆(1) 王(1) 様(1) 長(1) 続(1) 気(1) 性(1) 格(1) 悪(1) 野(1) 黙(1) 君(1) 責(1) 任(1) 地(1) 球(1) 邪(1) 魔(1) 派(1) 脳(1) 味(1) 噌(1) 聞(1) 全(1) 部(1) 血(1) 切(1) 発(1) 車(1) 進(1) 街(1) 灯(1) 後(1) 消(1) 孤(1) 独(1) 笑(1) 時(1) 間(1) 腹(1) 減(1) 食(1) 待(1) 窓(1) 開(1) 鳥(1) 鳴(1) 面(1) 識(1) 描(1) 色(1) 黄(1) 来(1) 追(1) 払(1) 問(1) 題(1) 答(1) 苦(1) 労(1)
I LOVE,OFFICIAL HIGE DANDISM,2020-01-15,211182807,-1.8252562060952200,36.477987421383600,63.52201257861640,0.05816912,0.13773179,-0.13472995,生,暗,中(8) 君(5) 僕(4) 見(4) 何(4) 合(4) 色(3) 言(3) 事(3) 変(2) 世(2) 界(2) 不(2) 度(2) 愛(2) 情(2) 独(2) 気(2) 付(2) 普(2) 通(2) 続(2) 贈(2) 分(2) 居(2) 目(2) 感(2) 景(1) 入(1) 果(1) 卒(1) 日(1) 真(1) 思(1) 議(1) 引(1) 力(1) 逆(1) 崩(1) 高(1) 心(1) 燦(1) 然(1) 輝(1) 姿(1) 水(1) 槽(1) 飛(1) 込(1) 溶(1) 絵(1) 具(1) 鮮(1) 彩(1) 物(1) 笑(1) 美(1) 眩(1) 今(1) 劣(1) 等(1) 縛(1) 生(1) 恰(1) 好(1) 結(1) 手(1) 探(1) 解(1) 絡(1) 繰(1) 返(1) 飾(1) 銀(1) 河(1) 作(1) 暗(1) 闇(1) 嘆(1) 人(1) 鼠(1) 街(1) 証(1) 抱(1) 締(1) 喜(1) 悲(1) 句(1) 読(1) 点(1) 想(1) 完(1) 全(1) 曖(1) 昧(1) 悩(1) 認(1) 重(1) 濁(1) 瞬(1) 僅(1) 間(1) 優(1) 大(1) 切(1) 光(1) 受(1) 取(1) 名(1) 前(1) 夜(1) 更(1)
Black Catcher,VK Blanka,2020-01-08,77259259,-1.6802093908190700,37.5,62.5,0.05411256,0.10924493,-0.1242975,旅,負,変(5) 目(4) 全(4) 負(4) 方(4) 中(3) 見(3) 映(3) 味(3) 風(2) 背(2) 張(2) 通(2) 滴(1) 糸(1) 伝(1) 覚(1) 願(1) 文(1) 字(1) 起(1) 血(1) 潮(1) 乗(1) 身(1) 纏(1) 黒(1) 曇(1) 振(1) 払(1) 裏(1) 腹(1) 早(1) 手(1) 遅(1) 近(1) 絆(1) 僕(1) 今(1) 旅(1) 途(1) 疼(1) 鈍(1) 痛(1) 叶(1) 約(1) 束(1) 割(1) 世(1) 界(1) 後(1) 悔(1) 胸(1) 穿(1) 嫌(1) 跳(1) 返(1) 神(1) 知(1) 話(1) 筋(1) 照(1) 出(1) 想(1) 像(1) 影(1) 未(1) 来(1)
命に嫌われている。,カンザキイオリ,2020-01-05,47250408,0.8091973513364790,42.616033755274300,57.383966244725700,0.07299574,0.17621064,-0.15740958,歌,価,生(17) 死(14) 嫌(9) 僕(9) 命(9) 誰(6) 歌(5) 日(5) 年(4) 一(4) 抱(4) 正(3) 自(3) 人(3) 意(3) 葉(3) 言(2) 分(2) 周(2) 悲(2) 少(2) 殺(2) 簡(2) 単(2) 軽(2) 見(2) 今(2) 眠(2) 味(2) 無(2) 駄(2) 変(2) 枯(2) 知(2) 朽(2) 身(2) 笑(2) 幸(2) 福(2) 本(2) 当(2) 別(2) 情(2) 夢(2) 明(2) 君(2) 必(2) 諦(1) 馬(1) 鹿(1) 実(1) 際(1) 他(1) 平(1) 和(1) 素(1) 敵(1) 画(1) 面(1) 先(1) 嘆(1) 感(1) 化(1) 持(1) 走(1) 価(1) 値(1) 観(1) 押(1) 付(1) 電(1) 波(1) 流(1) 金(1) 中(1) 惰(1) 謳(1) 出(1) 覚(1) 息(1) 寂(1) 傷(1) 表(1) 地(1) 青(1) 老(1) 不(1) 体(1) 手(1) 入(1) 妄(1) 想(1) 欲(1) 矛(1) 盾(1) 怒(1) 産(1) 環(1) 境(1) 憎(1) 過(1) 去(1) 呪(1) 好(1) 愛(1) 友(1) 滑(1) 稽(1) 戯(1) 全(1) 部(1) 買(1) 代(1) 物(1) 朝(1) 夜(1) 春(1) 秋(1) 何(1) 結(1) 局(1)
春嵐,松浦眞那,2019-12-07,43624683,-1.511054754257200,36.41975308641980,63.580246913580300,0.062660046,0.13706866,-0.14061823,愛,煙,僕(5) 思(4) 願(4) 君(4) 想(3) 呼(3) 心(3) 上(3) 分(3) 煙(3) 目(3) 愛(3) 罪(3) 甘(3) 香(3) 揺(3) 炭(3) 酸(3) 飲(3) 干(3) 私(2) 神(2) 様(2) 気(2) 持(2) 知(2) 何(2) 冷(2) 言(2) 怒(2) 春(2) 嵐(2) 泣(2) 傷(2) 吐(2) 息(2) 障(2) 映(2) 落(2) 覚(2) 虚(1) 像(1) 塗(1) 本(1) 当(1) 味(1) 悪(1) 妖(1) 共(1) 掴(1) 幻(1) 壊(1) 愚(1) 骨(1) 頂(1) 雑(1) 魚(1) 取(1) 合(1) 静(1) 装(1) 葉(1) 口(1) 簡(1) 単(1) 虎(1) 視(1) 眈(1) 乾(1) 処(1) 無(1) 演(1) 物(1) 語(1) 終(1) 変(1) 耳(1) 傾(1) 届(1) 欲(1) 停(1) 戦(1) 誓(1) 人(1) 格(1) 剥(1) 胆(1) 受(1) 入(1) 悟(1) 死(1) 朽(1) 果(1) 馬(1) 鹿(1) 見(1) 焦(1) 笑(1)
紅蓮華,LiSA,2019-12-06,141310759,-0.1782237663865090,45.751633986928100,54.248366013071900,0.060147837,0.13944751,-0.14203492,夢,偽,知(5) 誰(5) 強(4) 僕(3) 心(3) 夢(3) 悲(3) 紅(3) 蓮(3) 咲(3) 理(2) 由(2) 連(2) 進(2) 自(2) 消(2) 止(2) 今(2) 世(2) 界(2) 打(2) 負(2) 意(2) 味(2) 華(2) 誇(2) 運(2) 命(2) 照(2) 守(2) 善(2) 泥(1) 走(1) 馬(1) 灯(1) 酔(1) 震(1) 手(1) 掴(1) 夜(1) 匂(1) 空(1) 睨(1) 変(1) 分(1) 身(1) 雑(1) 音(1) 耳(1) 刺(1) 戸(1) 惑(1) 優(1) 水(1) 面(1) 下(1) 絡(1) 悪(1) 透(1) 見(1) 偽(1) 天(1) 罰(1) 逸(1) 材(1) 花(1) 挑(1) 続(1) 一(1) 輪(1) 美(1) 乱(1) 暴(1) 敷(1) 詰(1) 道(1) 本(1) 気(1) 現(1) 乗(1) 越(1) 簡(1) 単(1) 片(1) 付(1) 臓(1) 根(1) 生(1) 血(1) 宿(1) 人(1) 儚(1) 散(1) 結(1) 末(1) 無(1) 情(1) 破(1) 鳴(1) 風(1) 吹(1) 笑(1) 影(1) 泣(1) 声(1) 幸(1) 願(1)
